t x y
4.34935 -0.667343 0.750611
4.35435 -0.690659 0.729497
4.35936 -0.713301 0.707672
4.36436 -0.735247 0.685156
4.36937 -0.756477 0.661973
4.37437 -0.77697 0.638145
4.37938 -0.796706 0.613696
4.38438 -0.815668 0.58865
4.38939 -0.833837 0.563032
4.39439 -0.851196 0.536867
4.3994 -0.867729 0.510181
4.4044 -0.88342 0.483
4.40941 -0.898255 0.455351
4.41441 -0.91222 0.42726
4.41942 -0.925302 0.398757
4.42442 -0.937489 0.369867
4.42943 -0.94877 0.34062
4.43443 -0.959135 0.311045
4.43944 -0.968574 0.281169
4.44444 -0.977079 0.251022
4.44945 -0.984643 0.220633
4.45445 -0.991258 0.190031
4.45946 -0.99692 0.159247
4.46446 -1.00162 0.128309
4.46947 -1.00536 0.0972488
4.47447 -1.00814 0.0660948
4.47948 -1.00995 0.0348773
4.48448 -1.01079 0.00362646
4.48949 -1.01066 -0.0276279
4.49449 -1.00956 -0.0588558
4.4995 -1.0075 -0.0900274
4.5045 -1.00448 -0.121113
4.50951 -1.0005 -0.152083
4.51451 -0.995557 -0.182908
4.51952 -0.989669 -0.213558
4.52452 -0.982837 -0.244004
4.52953 -0.975069 -0.274219
4.53453 -0.966373 -0.304172
4.53954 -0.956758 -0.333836
4.54454 -0.946232 -0.363182
4.54955 -0.934808 -0.392183
4.55455 -0.922496 -0.420812
4.55956 -0.909309 -0.449042
4.56456 -0.89526 -0.476846
4.56957 -0.880361 -0.504197
4.57457 -0.864629 -0.531071
4.57958 -0.848078 -0.557443
4.58458 -0.830725 -0.583286
4.58959 -0.812586 -0.608578
4.59459 -0.793678 -0.633295
4.5996 -0.774021 -0.657413
4.6046 -0.753633 -0.680911
4.60961 -0.732533 -0.703765
4.61461 -0.710742 -0.725956
4.61962 -0.68828 -0.747462
4.62462 -0.66517 -0.768263
4.62963 -0.641432 -0.788339
4.63463 -0.61709 -0.807673
4.63964 -0.592167 -0.826247
4.64464 -0.566687 -0.844042
4.64965 -0.540673 -0.861043
4.65465 -0.51415 -0.877233
4.65966 -0.487143 -0.892598
4.66466 -0.459679 -0.907124
4.66967 -0.431781 -0.920796
4.67467 -0.403478 -0.933603
4.67968 -0.374796 -0.945532
4.68468 -0.345761 -0.956573
4.68969 -0.316402 -0.966714
4.69469 -0.286745 -0.975947
4.6997 -0.256819 -0.984263
4.7047 -0.226651 -0.991654
4.70971 -0.19627 -0.998113
4.71471 -0.165705 -1.00363
4.71972 -0.134984 -1.00821
4.72472 -0.104137 -1.01184
4.72973 -0.0731916 -1.01452
4.73473 -0.0421774 -1.01625
4.73974 -0.0111236 -1.01702
4.74474 0.0199407 -1.01684
4.74975 0.0509862 -1.0157
4.75475 0.0819838 -1.01361
4.75976 0.112904 -1.01056
4.76476 0.143719 -1.00656
4.76977 0.174398 -1.00162
4.77477 0.204913 -0.995729
4.77978 0.235235 -0.988904
4.78478 0.265336 -0.981149
4.78979 0.295186 -0.972469
4.79479 0.324759 -0.962874
4.7998 0.354026 -0.952371
4.8048 0.382959 -0.94097
4.80981 0.411531 -0.928683
4.81481 0.439714 -0.915519
4.81982 0.467483 -0.901491
4.82482 0.49481 -0.886611
4.82983 0.52167 -0.870895
4.83483 0.548037 -0.854355
4.83984 0.573886 -0.837008
4.84484 0.599192 -0.818869
4.84985 0.623931 -0.799954
4.85485 0.648079 -0.780283
4.85986 0.671613 -0.759872
4.86486 0.69451 -0.738741
4.86987 0.716749 -0.716909
4.87487 0.738308 -0.694397
4.87988 0.759165 -0.671226
4.88488 0.779302 -0.647417
4.88989 0.798697 -0.622992
4.89489 0.817333 -0.597975
4.8999 0.835191 -0.572389
4.9049 0.852253 -0.546257
4.90991 0.868503 -0.519605
4.91491 0.883925 -0.492457
4.91992 0.898503 -0.46484
4.92492 0.912223 -0.436778
4.92993 0.925072 -0.408299
4.93493 0.937036 -0.37943
4.93994 0.948103 -0.350198
4.94494 0.958263 -0.32063
4.94995 0.967504 -0.290755
4.95495 0.975818 -0.260602
4.95996 0.983196 -0.230198
4.96496 0.989629 -0.199573
4.96997 0.995112 -0.168757
4.97497 0.999638 -0.137778
4.97998 1.0032 -0.106667
4.98498 1.0058 -0.0754529
4.98999 1.00743 -0.0441662
4.99499 1.00809 -0.012837
5 1.00777 0.0185046
